Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $58,392.18",,,,
,,,,,,,,,,,,,,Total Bets: 719,Win Rate: 74.7%,,,,
171,2023-12-11,Dallas Mavericks,Memphis Grizzlies,227.5,0,0.684,146,316,233.0,0,0.0,0,Yes,100,146.3,15326.58,0.316,0.1,146.3
172,2023-12-11,Utah Jazz,Oklahoma City Thunder,235.5,0,0.783,127,460,254.0,1,0.0,1,Yes,100,127.73,15454.3,0.783,0.1,127.73
173,2023-12-11,San Antonio Spurs,Houston Rockets,224.0,0,0.752,132,403,175.0,1,0.0,1,Yes,100,132.95,15587.26,0.752,0.1,132.95
174,2023-12-11,Toronto Raptors,New York Knicks,222.0,0,0.65,153,286,266.0,1,0.0,1,Yes,100,153.73,15740.99,0.65,0.1,153.73
175,2023-12-11,Miami Heat,Charlotte Hornets,222.5,0,0.629,158,269,230.0,0,0.0,0,Yes,100,158.86,15899.85,0.371,0.1,158.86
176,2023-12-11,Indiana Pacers,Detroit Pistons,247.5,0,0.705,141,339,254.0,0,0.0,0,Yes,100,141.84,16041.69,0.295,0.1,141.84
177,2023-12-11,Washington Wizards,Philadelphia 76ers,243.5,0,0.795,125,488,247.0,1,0.0,1,Yes,100,125.76,16167.45,0.795,0.1,125.76
178,2023-12-11,Cleveland Cavaliers,Orlando Magic,226.0,0,0.665,150,298,198.0,1,0.0,1,Yes,100,150.29,16317.73,0.665,0.1,150.29
179,2023-12-12,Los Angeles Lakers,Dallas Mavericks,236.0,0,0.621,161,263,252.0,1,0.0,1,Yes,100,161.08,16478.81,0.621,0.1,161.08
180,2023-12-12,Cleveland Cavaliers,Boston Celtics,226.5,0,0.811,123,527,233.0,1,0.0,1,Yes,100,123.38,16602.19,0.811,0.1,123.38
181,2023-12-12,Sacramento Kings,LA Clippers,238.0,0,0.677,147,309,218.0,1,0.0,1,Yes,100,147.73,16749.91,0.677,0.1,147.73
182,2023-12-13,New York Knicks,Utah Jazz,229.5,0,0.696,143,329,230.0,1,0.0,0,No,100,-100.0,16649.91,0.304,0.1,143.62
183,2023-12-13,Indiana Pacers,Milwaukee Bucks,258.0,0,0.663,150,296,266.0,1,0.0,1,Yes,100,150.84,16800.75,0.663,0.1,150.84
184,2023-12-13,Memphis Grizzlies,Houston Rockets,210.5,0,0.764,130,423,221.0,1,0.0,1,Yes,100,130.87,16931.62,0.764,0.1,130.87
185,2023-12-13,New Orleans Pelicans,Washington Wizards,240.0,0,0.605,165,252,264.0,0,0.0,0,Yes,100,165.4,17097.02,0.395,0.1,165.4
186,2023-12-13,Charlotte Hornets,Miami Heat,223.5,0,0.697,143,329,219.0,1,0.0,1,Yes,100,143.51,17240.53,0.697,0.1,143.51
187,2023-12-13,Philadelphia 76ers,Detroit Pistons,233.5,0,0.763,131,421,240.0,0,0.0,0,Yes,100,131.13,17371.65,0.237,0.1,131.13
188,2023-12-13,Los Angeles Lakers,San Antonio Spurs,231.5,0,0.643,155,280,241.0,0,0.0,0,Yes,100,155.48,17527.13,0.357,0.1,155.48
189,2023-12-14,Oklahoma City Thunder,Sacramento Kings,245.5,0,0.605,165,253,251.0,1,0.0,0,No,100,-100.0,17427.13,0.395,0.1,165.23
190,2023-12-14,Golden State Warriors,LA Clippers,231.5,0,0.707,141,340,234.0,1,0.0,1,Yes,100,141.51,17568.64,0.707,0.1,141.51
191,2023-12-14,Cleveland Cavaliers,Boston Celtics,227.0,0,0.795,125,488,223.0,1,0.0,1,Yes,100,125.73,17694.37,0.795,0.1,125.73
192,2023-12-14,Chicago Bulls,Miami Heat,213.0,0,0.706,141,340,240.0,0,0.0,1,No,100,-100.0,17594.37,0.706,0.1,141.62
193,2023-12-14,Brooklyn Nets,Denver Nuggets,231.0,0,0.654,152,289,225.0,1,0.0,1,Yes,100,152.87,17747.25,0.654,0.1,152.87
194,2023-12-15,Detroit Pistons,Philadelphia 76ers,235.0,0,0.814,122,537,216.0,1,0.0,1,Yes,100,122.88,17870.12,0.814,0.1,122.88
195,2023-12-15,New Orleans Pelicans,Charlotte Hornets,234.0,0,0.627,159,268,219.0,0,0.0,0,Yes,100,159.49,18029.62,0.373,0.1,159.49
196,2023-12-15,Orlando Magic,Boston Celtics,227.5,0,0.693,144,325,239.0,1,0.0,1,Yes,100,144.38,18174.0,0.693,0.1,144.38
197,2023-12-15,Los Angeles Lakers,San Antonio Spurs,235.5,0,0.673,148,306,244.0,1,0.0,0,No,100,-100.0,18074.0,0.327,0.1,148.53
198,2023-12-15,Houston Rockets,Memphis Grizzlies,212.5,0,0.704,142,337,199.0,0,0.0,0,Yes,100,142.11,18216.11,0.296,0.1,142.11
199,2023-12-16,New York Knicks,LA Clippers,230.5,0,0.671,148,304,266.0,1,0.0,1,Yes,100,148.97,18365.08,0.671,0.1,148.97
200,2023-12-16,Utah Jazz,Sacramento Kings,235.0,0,0.712,140,347,229.0,1,0.0,1,Yes,100,140.43,18505.51,0.712,0.1,140.43
201,2023-12-16,Dallas Mavericks,Portland Trail Blazers,233.0,0,0.69,145,322,251.0,0,0.0,0,Yes,100,145.0,18650.51,0.31,0.1,145.0
202,2023-12-16,Chicago Bulls,Miami Heat,219.5,0,0.715,139,350,234.0,1,0.0,1,Yes,100,139.87,18790.38,0.715,0.1,139.87
203,2023-12-16,Atlanta Hawks,Cleveland Cavaliers,236.5,0,0.635,157,273,246.0,1,0.0,1,Yes,100,157.53,18947.91,0.635,0.1,157.53
204,2023-12-16,Philadelphia 76ers,Charlotte Hornets,229.0,0,0.663,150,296,217.0,0,0.0,0,Yes,100,150.86,19098.77,0.337,0.1,150.86
205,2023-12-16,Detroit Pistons,Milwaukee Bucks,241.0,0,0.819,122,551,260.0,1,0.0,1,Yes,100,122.15,19220.91,0.819,0.1,122.15
206,2023-12-16,Indiana Pacers,Minnesota Timberwolves,238.0,0,0.727,137,366,236.0,1,0.0,1,Yes,100,137.55,19358.46,0.727,0.1,137.55
207,2023-12-17,Orlando Magic,Boston Celtics,226.0,0,0.683,146,315,211.0,1,0.0,1,Yes,100,146.41,19504.87,0.683,0.1,146.41
208,2023-12-17,New Orleans Pelicans,San Antonio Spurs,239.0,0,0.625,159,266,256.0,0,0.0,0,Yes,100,159.94,19664.81,0.375,0.1,159.94
209,2023-12-17,Houston Rockets,Milwaukee Bucks,231.5,0,0.641,155,278,247.0,1,0.0,1,Yes,100,155.94,19820.75,0.641,0.1,155.94
210,2023-12-17,Washington Wizards,Phoenix Suns,245.5,0,0.751,133,402,220.0,1,0.0,1,Yes,100,133.08,19953.83,0.751,0.1,133.08
211,2023-12-17,Golden State Warriors,Portland Trail Blazers,233.0,0,0.63,158,270,232.0,0,0.0,0,Yes,100,158.71,20112.54,0.37,0.1,158.71
212,2023-12-18,Brooklyn Nets,Utah Jazz,233.0,0,0.692,144,324,233.0,1,0.0,0,No,100,-100.0,20012.54,0.308,0.1,144.55
213,2023-12-18,Washington Wizards,Sacramento Kings,252.0,0,0.741,134,385,274.0,1,0.0,1,Yes,100,134.98,20147.52,0.741,0.1,134.98
214,2023-12-18,Dallas Mavericks,Denver Nuggets,239.5,0,0.61,163,256,234.0,1,0.0,1,Yes,100,163.95,20311.47,0.61,0.1,163.95
215,2023-12-18,Memphis Grizzlies,Oklahoma City Thunder,228.5,0,0.777,128,448,213.0,1,0.0,1,Yes,100,128.71,20440.17,0.777,0.1,128.71
216,2023-12-18,Detroit Pistons,Atlanta Hawks,247.0,0,0.648,154,284,254.0,1,0.0,1,Yes,100,154.29,20594.46,0.648,0.1,154.29
217,2023-12-18,Charlotte Hornets,Toronto Raptors,224.0,0,0.639,156,276,213.0,1,0.0,1,Yes,100,156.5,20750.96,0.639,0.1,156.5
218,2023-12-18,Chicago Bulls,Philadelphia 76ers,227.0,0,0.795,125,487,212.0,0,0.0,1,No,100,-100.0,20650.96,0.795,0.1,125.8
219,2023-12-19,Memphis Grizzlies,New Orleans Pelicans,228.5,0,0.764,130,423,228.0,0,0.0,1,No,100,-100.0,20550.96,0.764,0.1,130.88
220,2023-12-19,San Antonio Spurs,Milwaukee Bucks,249.0,0,0.765,130,425,251.0,1,0.0,1,Yes,100,130.7,20681.66,0.765,0.1,130.7
221,2023-12-19,Phoenix Suns,Portland Trail Blazers,230.5,0,0.712,140,347,213.0,1,0.0,0,No,100,-100.0,20581.66,0.288,0.1,140.38
222,2023-12-19,Boston Celtics,Golden State Warriors,233.5,0,0.611,163,257,258.0,1,0.0,0,No,100,-100.0,20481.66,0.389,0.1,163.69
223,2023-12-20,Atlanta Hawks,Houston Rockets,233.0,0,0.669,149,302,261.0,0,0.0,1,No,100,-100.0,20381.66,0.669,0.1,149.4
224,2023-12-20,Utah Jazz,Cleveland Cavaliers,225.5,0,0.702,142,335,240.0,1,0.0,1,Yes,100,142.49,20524.14,0.702,0.1,142.49
225,2023-12-20,Charlotte Hornets,Indiana Pacers,245.5,0,0.686,145,318,257.0,1,0.0,1,Yes,100,145.85,20669.99,0.686,0.1,145.85
226,2023-12-20,Denver Nuggets,Toronto Raptors,229.0,0,0.635,157,274,217.0,0,0.0,0,Yes,100,157.45,20827.44,0.365,0.1,157.45
227,2023-12-21,Orlando Magic,Milwaukee Bucks,238.0,0,0.701,142,334,232.0,1,0.0,1,Yes,100,142.61,20970.06,0.701,0.1,142.61
228,2023-12-21,Los Angeles Lakers,Minnesota Timberwolves,222.5,0,0.749,133,398,229.0,1,0.0,1,Yes,100,133.47,21103.53,0.749,0.1,133.47
229,2023-12-21,LA Clippers,Oklahoma City Thunder,237.5,0,0.628,159,268,249.0,1,0.0,1,Yes,100,159.35,21262.87,0.628,0.1,159.35
230,2023-12-21,San Antonio Spurs,Chicago Bulls,229.5,0,0.669,149,302,209.0,1,0.0,1,Yes,100,149.4,21412.27,0.669,0.1,149.4
231,2023-12-21,Indiana Pacers,Memphis Grizzlies,246.5,0,0.632,158,271,219.0,1,0.0,0,No,100,-100.0,21312.27,0.368,0.1,158.23
232,2023-12-22,Toronto Raptors,Philadelphia 76ers,230.5,0,0.739,135,383,232.0,1,0.0,1,Yes,100,135.29,21447.57,0.739,0.1,135.29
233,2023-12-22,Atlanta Hawks,Miami Heat,238.5,0,0.651,153,286,235.0,1,0.0,1,Yes,100,153.54,21601.11,0.651,0.1,153.54
234,2023-12-22,Washington Wizards,Golden State Warriors,248.5,0,0.712,140,347,247.0,1,0.0,1,Yes,100,140.46,21741.57,0.712,0.1,140.46
235,2023-12-23,San Antonio Spurs,Dallas Mavericks,243.0,0,0.68,147,312,263.0,1,0.0,1,Yes,100,147.1,21888.68,0.68,0.1,147.1
236,2023-12-23,Portland Trail Blazers,Golden State Warriors,231.0,0,0.746,134,393,232.0,1,0.0,1,Yes,100,134.02,22022.7,0.746,0.1,134.02
237,2023-12-23,Los Angeles Lakers,Oklahoma City Thunder,239.0,0,0.712,140,347,249.0,0,0.0,1,No,100,-100.0,21922.7,0.712,0.1,140.42
238,2023-12-23,Detroit Pistons,Brooklyn Nets,231.0,0,0.662,150,296,241.0,1,0.0,1,Yes,100,150.97,22073.67,0.662,0.1,150.97
239,2023-12-23,Denver Nuggets,Charlotte Hornets,224.5,0,0.641,156,278,197.0,0,0.0,0,Yes,100,156.12,22229.79,0.359,0.1,156.12
240,2023-12-25,Golden State Warriors,Denver Nuggets,234.5,0,0.691,144,323,234.0,1,0.0,1,Yes,100,144.66,22374.45,0.691,0.1,144.66
241,2023-12-26,Charlotte Hornets,LA Clippers,227.0,0,0.787,127,470,217.0,1,0.0,1,Yes,100,127.03,22501.47,0.787,0.1,127.03
242,2023-12-26,Sacramento Kings,Portland Trail Blazers,236.5,0,0.698,143,330,243.0,1,0.0,0,No,100,-100.0,22401.47,0.302,0.1,143.36
243,2023-12-26,Indiana Pacers,Houston Rockets,240.5,0,0.656,152,290,240.0,0,0.0,1,No,100,-100.0,22301.47,0.656,0.1,152.53
244,2023-12-26,Memphis Grizzlies,New Orleans Pelicans,229.0,0,0.727,137,366,231.0,0,0.0,1,No,100,-100.0,22201.47,0.727,0.1,137.57
245,2023-12-26,Orlando Magic,Washington Wizards,236.5,0,0.619,161,262,246.0,0,0.0,0,Yes,100,161.54,22363.01,0.381,0.1,161.54
246,2023-12-26,Brooklyn Nets,Detroit Pistons,228.5,0,0.694,144,326,230.0,0,0.0,0,Yes,100,144.14,22507.15,0.306,0.1,144.14
247,2023-12-27,New York Knicks,Oklahoma City Thunder,241.0,0,0.688,145,320,249.0,1,0.0,1,Yes,100,145.39,22652.54,0.688,0.1,145.39
248,2023-12-27,Phoenix Suns,Houston Rockets,225.0,0,0.651,153,286,242.0,0,0.0,1,No,100,-100.0,22552.54,0.651,0.1,153.71
249,2023-12-28,Memphis Grizzlies,Denver Nuggets,222.5,0,0.778,128,451,247.0,1,0.0,1,Yes,100,128.49,22681.03,0.778,0.1,128.49
250,2023-12-28,Charlotte Hornets,Los Angeles Lakers,227.5,0,0.733,136,373,245.0,1,0.0,1,Yes,100,136.5,22817.53,0.733,0.1,136.5
251,2023-12-28,Utah Jazz,New Orleans Pelicans,239.5,0,0.635,157,273,217.0,1,0.0,1,Yes,100,157.47,22975.0,0.635,0.1,157.47
252,2023-12-28,Detroit Pistons,Boston Celtics,234.0,0,0.828,120,582,250.0,1,0.0,1,Yes,100,120.73,23095.73,0.828,0.1,120.73
253,2023-12-28,Dallas Mavericks,Minnesota Timberwolves,228.0,0,0.684,146,316,228.0,1,0.0,1,Yes,100,146.15,23241.88,0.684,0.1,146.15
254,2023-12-29,Toronto Raptors,Boston Celtics,228.5,0,0.784,127,463,238.0,1,0.0,1,Yes,100,127.53,23369.41,0.784,0.1,127.53
255,2023-12-29,Charlotte Hornets,Phoenix Suns,231.5,0,0.702,142,335,252.0,1,0.0,1,Yes,100,142.45,23511.85,0.702,0.1,142.45
256,2023-12-29,Memphis Grizzlies,LA Clippers,230.5,0,0.79,126,475,223.0,1,0.0,1,Yes,100,126.63,23638.49,0.79,0.1,126.63
257,2023-12-30,Los Angeles Lakers,Minnesota Timberwolves,227.0,0,0.726,137,365,214.0,1,0.0,1,Yes,100,137.67,23776.15,0.726,0.1,137.67
258,2023-12-30,Philadelphia 76ers,Chicago Bulls,225.5,0,0.627,159,268,197.0,1,0.0,0,No,100,-100.0,23676.15,0.373,0.1,159.48
259,2023-12-30,Toronto Raptors,Detroit Pistons,233.5,0,0.637,156,275,256.0,1,0.0,0,No,100,-100.0,23576.15,0.363,0.1,156.92
260,2023-12-30,Miami Heat,Utah Jazz,231.0,0,0.67,149,303,226.0,1,0.0,0,No,100,-100.0,23476.15,0.33,0.1,149.16
261,2023-12-30,New York Knicks,Indiana Pacers,245.5,0,0.624,160,265,266.0,1,0.0,1,Yes,100,160.3,23636.45,0.624,0.1,160.3
262,2023-12-31,Sacramento Kings,Memphis Grizzlies,237.0,0,0.68,147,312,215.0,0,0.0,0,Yes,100,147.05,23783.5,0.32,0.1,147.05
263,2023-12-31,Boston Celtics,San Antonio Spurs,241.5,0,0.714,140,349,235.0,0,0.0,0,Yes,100,140.01,23923.5,0.286,0.1,140.01
264,2023-12-31,Los Angeles Lakers,New Orleans Pelicans,233.0,0,0.632,158,272,238.0,1,0.0,1,Yes,100,158.13,24081.64,0.632,0.1,158.13
265,2023-12-31,Brooklyn Nets,Oklahoma City Thunder,235.0,0,0.723,138,361,232.0,1,0.0,1,Yes,100,138.26,24219.89,0.723,0.1,138.26
266,2024-01-01,Charlotte Hornets,Denver Nuggets,224.5,0,0.78,128,454,204.0,1,0.0,1,Yes,100,128.19,24348.09,0.78,0.1,128.19
267,2024-01-01,Portland Trail Blazers,Phoenix Suns,229.0,0,0.69,144,322,197.0,1,0.0,1,Yes,100,144.98,24493.06,0.69,0.1,144.98
268,2024-01-01,Detroit Pistons,Houston Rockets,227.5,0,0.79,126,476,249.0,1,0.0,1,Yes,100,126.58,24619.64,0.79,0.1,126.58
269,2024-01-01,Dallas Mavericks,Utah Jazz,247.5,0,0.676,147,308,217.0,1,0.0,0,No,100,-100.0,24519.64,0.324,0.1,147.9
270,2024-01-01,Indiana Pacers,Milwaukee Bucks,261.5,0,0.68,147,312,235.0,0,0.0,1,No,100,-100.0,24419.64,0.68,0.1,147.04
271,2024-01-01,Miami Heat,LA Clippers,228.5,0,0.628,159,269,225.0,1,0.0,1,Yes,100,159.13,24578.77,0.628,0.1,159.13
272,2024-01-02,Charlotte Hornets,Sacramento Kings,233.5,0,0.73,137,369,215.0,0,0.0,1,No,100,-100.0,24478.77,0.73,0.1,137.08
273,2024-01-02,Brooklyn Nets,New Orleans Pelicans,227.0,0,0.639,156,277,197.0,1,0.0,1,Yes,100,156.41,24635.18,0.639,0.1,156.41
274,2024-01-02,Chicago Bulls,Philadelphia 76ers,222.5,0,0.748,133,397,207.0,1,0.0,1,Yes,100,133.62,24768.8,0.748,0.1,133.62
275,2024-01-03,Portland Trail Blazers,Dallas Mavericks,239.0,0,0.718,139,354,223.0,1,0.0,1,Yes,100,139.28,24908.09,0.718,0.1,139.28
276,2024-01-03,Brooklyn Nets,Houston Rockets,221.5,0,0.714,140,349,213.0,1,0.0,1,Yes,100,140.04,25048.13,0.714,0.1,140.04
277,2024-01-03,New Orleans Pelicans,Minnesota Timberwolves,221.0,0,0.715,139,351,223.0,0,0.0,1,No,100,-100.0,24948.13,0.715,0.1,139.83
278,2024-01-03,Oklahoma City Thunder,Atlanta Hawks,249.0,0,0.635,157,274,279.0,1,0.0,0,No,100,-100.0,24848.13,0.365,0.1,157.37
279,2024-01-03,Washington Wizards,Cleveland Cavaliers,239.5,0,0.723,138,360,241.0,1,0.0,1,Yes,100,138.35,24986.47,0.723,0.1,138.35
280,2024-01-03,Toronto Raptors,Memphis Grizzlies,228.0,0,0.677,147,309,227.0,0,0.0,0,Yes,100,147.7,25134.18,0.323,0.1,147.7
281,2024-01-03,Chicago Bulls,New York Knicks,221.0,0,0.753,132,404,216.0,1,0.0,1,Yes,100,132.83,25267.01,0.753,0.1,132.83
282,2024-01-04,Milwaukee Bucks,San Antonio Spurs,248.0,0,0.673,148,306,246.0,0,0.0,0,Yes,100,148.51,25415.52,0.327,0.1,148.51
283,2024-01-05,Detroit Pistons,Golden State Warriors,240.5,0,0.659,151,292,222.0,1,0.0,1,Yes,100,151.84,25567.36,0.659,0.1,151.84
284,2024-01-05,Orlando Magic,Denver Nuggets,224.0,0,0.679,147,311,242.0,0,0.0,1,No,100,-100.0,25467.36,0.679,0.1,147.29
285,2024-01-05,New York Knicks,Philadelphia 76ers,233.5,0,0.666,150,299,220.0,0,0.0,1,No,100,-100.0,25367.36,0.666,0.1,150.25
286,2024-01-05,Memphis Grizzlies,Los Angeles Lakers,224.5,0,0.701,142,334,240.0,0,0.0,1,No,100,-100.0,25267.36,0.701,0.1,142.61
287,2024-01-05,Portland Trail Blazers,Dallas Mavericks,234.0,0,0.744,134,390,242.0,1,0.0,1,Yes,100,134.44,25401.8,0.744,0.1,134.44
288,2024-01-05,Utah Jazz,Boston Celtics,240.5,0,0.79,126,477,223.0,1,0.0,1,Yes,100,126.5,25528.3,0.79,0.1,126.5
289,2024-01-05,Washington Wizards,Cleveland Cavaliers,237.5,0,0.732,136,373,204.0,1,0.0,1,Yes,100,136.62,25664.92,0.732,0.1,136.62
290,2024-01-05,Oklahoma City Thunder,Brooklyn Nets,234.0,0,0.625,160,266,239.0,1,0.0,0,No,100,-100.0,25564.92,0.375,0.1,160.05
291,2024-01-05,Atlanta Hawks,Indiana Pacers,262.0,0,0.636,157,274,266.0,1,0.0,1,Yes,100,157.18,25722.1,0.636,0.1,157.18
292,2024-01-05,Charlotte Hornets,Chicago Bulls,217.5,0,0.655,152,290,195.0,1,0.0,1,Yes,100,152.62,25874.72,0.655,0.1,152.62
293,2024-01-06,Utah Jazz,Philadelphia 76ers,236.5,0,0.78,128,454,229.0,0,0.0,1,No,100,-100.0,25774.72,0.78,0.1,128.18
294,2024-01-07,Detroit Pistons,Denver Nuggets,235.5,0,0.807,123,517,245.0,1,0.0,1,Yes,100,123.94,25898.66,0.807,0.1,123.94
295,2024-01-07,Toronto Raptors,Golden State Warriors,237.5,0,0.612,163,257,251.0,0,0.0,1,No,100,-100.0,25798.66,0.612,0.1,163.41
296,2024-01-07,Memphis Grizzlies,Phoenix Suns,229.0,0,0.729,137,368,236.0,0,0.0,1,No,100,-100.0,25698.66,0.729,0.1,137.25
297,2024-01-07,Portland Trail Blazers,Brooklyn Nets,225.5,0,0.677,147,310,261.0,0,0.0,1,No,100,-100.0,25598.66,0.677,0.1,147.61
298,2024-01-07,Atlanta Hawks,Orlando Magic,240.0,0,0.653,153,288,227.0,1,0.0,1,Yes,100,153.13,25751.79,0.653,0.1,153.13
299,2024-01-07,San Antonio Spurs,Cleveland Cavaliers,232.0,0,0.73,136,370,232.0,1,0.0,1,Yes,100,136.97,25888.76,0.73,0.1,136.97
300,2024-01-08,Oklahoma City Thunder,Washington Wizards,244.5,0,0.696,143,328,264.0,0,0.0,0,Yes,100,143.77,26032.53,0.304,0.1,143.77
301,2024-01-08,Utah Jazz,Milwaukee Bucks,240.5,0,0.715,139,350,248.0,0,0.0,1,No,100,-100.0,25932.53,0.715,0.1,139.89
302,2024-01-08,Phoenix Suns,LA Clippers,234.5,0,0.736,135,378,249.0,1,0.0,1,Yes,100,135.9,26068.43,0.736,0.1,135.9
303,2024-01-09,Sacramento Kings,Detroit Pistons,237.5,0,0.718,139,354,241.0,0,0.0,0,Yes,100,139.32,26207.75,0.282,0.1,139.32
304,2024-01-09,Portland Trail Blazers,New York Knicks,229.0,0,0.764,130,423,196.0,1,0.0,1,Yes,100,130.93,26338.67,0.764,0.1,130.93
305,2024-01-09,Memphis Grizzlies,Dallas Mavericks,236.0,0,0.74,135,384,223.0,0,0.0,1,No,100,-100.0,26238.67,0.74,0.1,135.18
306,2024-01-09,Toronto Raptors,Los Angeles Lakers,239.5,0,0.611,163,256,263.0,1,0.0,1,Yes,100,163.75,26402.43,0.611,0.1,163.75
307,2024-01-10,Minnesota Timberwolves,Boston Celtics,227.5,0,0.788,126,471,247.0,1,0.0,1,Yes,100,126.92,26529.35,0.788,0.1,126.92
308,2024-01-10,Toronto Raptors,LA Clippers,235.5,0,0.789,126,475,246.0,1,0.0,1,Yes,100,126.67,26656.01,0.789,0.1,126.67
309,2024-01-10,Denver Nuggets,Utah Jazz,238.5,0,0.66,151,294,235.0,1,0.0,0,No,100,-100.0,26556.01,0.34,0.1,151.41
